trojan,vmess,shadowsocks
253652.0,85326.0,87727.0
237758.0,85746.0,142877.0
255016.0,85251.0,87156.0
253549.0,85656.0,105485.0
254545.0,85066.0,87549.0
255029.0,85885.0,93844.0
256139.0,86546.0,86713.0
252257.0,85361.0,87209.0
254443.0,85193.0,231377.0
255680.0,85720.0,87634.0
256970.0,85401.0,87053.0
254643.0,85784.0,87734.0
257390.0,85583.0,206189.0
254446.0,85615.0,238149.0
255017.0,85125.0,156240.0
255094.0,85676.0,200404.0
257518.0,85796.0,125024.0
254039.0,85742.0,156766.0
253036.0,86233.0,87133.0
252990.0,85810.0,93907.0
256947.0,88402.0,87247.0
256278.0,85786.0,207872.0
256650.0,87741.0,87043.0
254947.0,85503.0,181401.0
256263.0,85483.0,86913.0
253434.0,85146.0,87733.0
258490.0,85635.0,87526.0
253743.0,85274.0,87870.0
256138.0,85769.0,106189.0
253440.0,85379.0,87384.0
256613.0,85237.0,100329.0
256839.0,86204.0,219654.0
253318.0,87541.0,87781.0
255735.0,128528.0,232856.0
255748.0,85738.0,87349.0
252877.0,85878.0,87737.0
255010.0,85867.0,87376.0
253509.0,85859.0,202920.0
255797.0,85667.0,86949.0
256124.0,85575.0,224030.0
255451.0,85486.0,239274.0
255007.0,85896.0,87371.0
254815.0,85268.0,87796.0
253327.0,85692.0,87291.0
257407.0,85404.0,86884.0
255325.0,87757.0,86381.0
255312.0,85593.0,207189.0
255272.0,85708.0,87539.0
251817.0,85856.0,87459.0
255152.0,85735.0,93531.0
254862.0,85519.0,87204.0
256079.0,85976.0,87352.0
255715.0,85530.0,125630.0
254706.0,215101.0,86565.0
257995.0,86673.0,149968.0
235122.0,85630.0,87499.0
255997.0,85757.0,237560.0
254680.0,85939.0,137939.0
233915.0,85564.0,150122.0
230199.0,85041.0,86943.0
233930.0,135338.0,150611.0
235208.0,85712.0,87189.0
234640.0,85617.0,87141.0
235156.0,85644.0,92985.0
203639.0,85502.0,143843.0
233552.0,85403.0,87250.0
233922.0,85384.0,93854.0
240618.0,86828.0,87833.0
233615.0,85220.0,87512.0
233789.0,85569.0,138219.0
234183.0,116399.0,163122.0
233897.0,85545.0,157861.0
234753.0,85721.0,87667.0
233867.0,85442.0,168698.0
227830.0,89233.0,87738.0
122838.0,85633.0,87630.0
171687.0,217380.0,86903.0
228649.0,85462.0,87658.0
97570.0,129032.0,93722.0
228173.0,85601.0,87620.0
233657.0,85694.0,759.0
234199.0,85277.0,94276.0
228241.0,86217.0,231612.0
234054.0,98270.0,87613.0
229508.0,85324.0,88230.0
228238.0,85941.0,87310.0
147188.0,85464.0,233710.0
234152.0,85632.0,87121.0
109172.0,86016.0,86787.0
121744.0,85905.0,87275.0
140739.0,85445.0,87906.0
240865.0,85365.0,131152.0
240216.0,85815.0,118421.0
234012.0,85647.0,87216.0
233967.0,85352.0,87970.0
203258.0,85621.0,86987.0
234111.0,104895.0,87789.0
233438.0,85444.0,112338.0
115607.0,85902.0,87134.0
234029.0,85204.0,170706.0
241251.0,86116.0,87861.0
235128.0,85345.0,87439.0
233981.0,85284.0,87313.0
228181.0,85358.0,86873.0
165896.0,85805.0,87270.0
234009.0,215416.0,87364.0
235161.0,98504.0,87309.0
233868.0,85614.0,87638.0
233686.0,85426.0,87280.0
234395.0,85719.0,87509.0
233749.0,85371.0,87080.0
233784.0,85205.0,87693.0
234688.0,85537.0,86810.0
234338.0,85747.0,87730.0
233071.0,85749.0,43177.0
233968.0,166438.0,49290.0
233538.0,73348.0,87537.0
90466.0,18226.0,87271.0
160657.0,73233.0,87250.0
153093.0,73340.0,87670.0
239997.0,73154.0,86919.0
233245.0,73080.0,87075.0
230697.0,73834.0,86889.0
233895.0,73648.0,87212.0
234037.0,73110.0,87370.0
228693.0,73352.0,87250.0
234864.0,73162.0,87044.0
233685.0,73369.0,88383.0
234814.0,73249.0,87502.0
240549.0,73457.0,86715.0
236059.0,67154.0,87666.0
240604.0,73859.0,87538.0
234238.0,73290.0,86852.0
233787.0,73417.0,87471.0
234208.0,73303.0,87872.0
90337.0,76134.0,87229.0
166702.0,73264.0,87412.0
241549.0,73221.0,87448.0
240473.0,73048.0,87440.0
240854.0,73247.0,87641.0
235261.0,73417.0,87945.0
240438.0,73433.0,87211.0
236168.0,73279.0,86999.0
233454.0,73539.0,87561.0
240491.0,73651.0,87104.0
234091.0,73192.0,87375.0
234078.0,73597.0,87468.0
233906.0,73183.0,87515.0
233823.0,48995.0,87293.0
121902.0,73241.0,87178.0
109264.0,73042.0,87256.0
235051.0,73616.0,86864.0
234950.0,73134.0,87426.0
235180.0,73275.0,87369.0
134722.0,73363.0,87656.0
233295.0,73209.0,87320.0
235185.0,73202.0,87912.0
227871.0,73138.0,87114.0
197118.0,73458.0,87161.0
233499.0,73680.0,87403.0
178327.0,73229.0,87481.0
234077.0,73418.0,87872.0
234466.0,74475.0,87432.0
90762.0,73214.0,87435.0
240790.0,73492.0,86803.0
229659.0,73194.0,87927.0
233931.0,73019.0,87068.0
234277.0,73462.0,87609.0
233584.0,73407.0,87692.0
78403.0,73640.0,87501.0
103472.0,77955.0,87273.0
234356.0,73415.0,87048.0
121822.0,73293.0,88099.0
234213.0,73497.0,86697.0
233885.0,73696.0,87827.0
235859.0,73247.0,86977.0
229238.0,73591.0,87497.0
89986.0,73381.0,87621.0
234179.0,73278.0,87381.0
229500.0,73489.0,87920.0
233806.0,73448.0,86958.0
234305.0,73406.0,87910.0
233920.0,67336.0,87240.0
234265.0,73511.0,86812.0
233681.0,73267.0,87361.0
159657.0,73420.0,87269.0
228265.0,66944.0,87113.0
184206.0,73086.0,87509.0
172456.0,73285.0,87101.0
234593.0,73343.0,88127.0
234200.0,73383.0,87443.0
11576.0,73952.0,87241.0
84798.0,55615.0,86580.0
91462.0,73265.0,87926.0
240244.0,73415.0,87599.0
240560.0,73533.0,87056.0
228700.0,73453.0,87545.0
240591.0,73295.0,87493.0
234229.0,73782.0,87341.0
178780.0,73169.0,87443.0
178049.0,73479.0,87601.0
233822.0,73178.0,88057.0
235360.0,73412.0,87159.0
240883.0,73300.0,88032.0
233876.0,73209.0,86848.0
233455.0,73320.0,86761.0
234462.0,73433.0,87572.0
235080.0,73476.0,87479.0
234303.0,73715.0,87472.0
234489.0,73591.0,87505.0
234506.0,73282.0,87893.0
234770.0,73293.0,87699.0
165081.0,73670.0,86894.0
228200.0,73027.0,86842.0
234266.0,73664.0,87245.0
234777.0,73052.0,87200.0
234105.0,73547.0,87452.0
228366.0,73634.0,87971.0
234463.0,73482.0,87670.0
177873.0,60986.0,86783.0
240571.0,73499.0,88080.0
190020.0,73349.0,87307.0
241083.0,73154.0,87544.0
241339.0,76504.0,87605.0
231463.0,73569.0,86709.0
115867.0,73526.0,87836.0
147022.0,73289.0,87137.0
90349.0,73473.0,86906.0
228407.0,73355.0,86959.0
134034.0,73212.0,87732.0
240301.0,73310.0,87352.0
96918.0,73327.0,87623.0
235353.0,73579.0,87513.0
234450.0,73516.0,87803.0
158872.0,73454.0,87345.0
234740.0,73085.0,87025.0
232968.0,73301.0,87040.0
233254.0,74337.0,87669.0
165395.0,73507.0,87646.0
140584.0,73401.0,87620.0
227870.0,73281.0,87643.0
109099.0,73637.0,87315.0
234440.0,73320.0,87864.0
234435.0,73284.0,87534.0
195646.0,73268.0,87137.0
165827.0,73871.0,87413.0
234212.0,73263.0,87477.0
234673.0,73624.0,86941.0
96404.0,73280.0,87448.0
232797.0,73527.0,87513.0
234391.0,73393.0,88151.0
234320.0,73079.0,88480.0
229825.0,73534.0,86981.0
234424.0,72968.0,87386.0
234178.0,73318.0,87315.0
234463.0,73350.0,87342.0
234592.0,73591.0,87017.0
172202.0,73619.0,87467.0
234420.0,73611.0,87199.0
103516.0,67378.0,87623.0
239677.0,73644.0,87537.0
235346.0,74825.0,87438.0
224208.0,73501.0,87214.0
218249.0,73313.0,87854.0
224338.0,74337.0,87529.0
213955.0,74621.0,88277.0
218242.0,72846.0,86876.0
227931.0,73179.0,233448.0
240304.0,73187.0,88135.0
224286.0,73804.0,87845.0
218648.0,73415.0,87510.0
219062.0,73382.0,87183.0
224804.0,73358.0,86777.0
212165.0,73276.0,86930.0
229460.0,73690.0,87797.0
88686.0,5504.0,87431.0
224344.0,42549.0,86809.0
225365.0,73729.0,87417.0
218941.0,73232.0,87936.0
218486.0,73387.0,87335.0
229912.0,73315.0,87442.0
235680.0,73688.0,87115.0
218426.0,75114.0,87113.0
227849.0,73228.0,87229.0
239328.0,73732.0,87483.0
228110.0,73290.0,87668.0
217964.0,73915.0,87519.0
227481.0,73519.0,87314.0
218514.0,73220.0,87555.0
219076.0,73772.0,87471.0
218447.0,73442.0,86845.0
228300.0,73297.0,87765.0
224810.0,73540.0,87407.0
218907.0,73103.0,87385.0
219033.0,73622.0,87345.0
221604.0,73296.0,87560.0
224995.0,73616.0,87661.0
227242.0,73739.0,87222.0
233541.0,76357.0,87968.0
224357.0,73528.0,87345.0
223847.0,73507.0,87402.0
239683.0,73219.0,87346.0
224695.0,74511.0,87992.0
217832.0,73402.0,87042.0
219835.0,73110.0,87202.0
219267.0,73761.0,87174.0
226080.0,73112.0,88009.0
240179.0,73128.0,87377.0
227206.0,73355.0,88062.0
223716.0,73368.0,86984.0
229084.0,74993.0,87046.0
220191.0,73636.0,87371.0
227741.0,73657.0,105526.0
228016.0,73109.0,759.0
223837.0,73286.0,86401.0
211428.0,74297.0,86765.0
218134.0,73529.0,86556.0
224037.0,73472.0,111407.0
218542.0,73223.0,86590.0
218542.0,73460.0,87150.0
219007.0,73563.0,138273.0
212656.0,73458.0,111404.0
218394.0,73046.0,205216.0
224835.0,73362.0,180268.0
223987.0,74982.0,87315.0
224182.0,73176.0,88147.0
225649.0,73463.0,186723.0
226516.0,73799.0,87115.0
219928.0,73231.0,118119.0
226589.0,73799.0,86760.0
218401.0,74201.0,86765.0
218912.0,73440.0,216886.0
218081.0,73114.0,87307.0
241288.0,73440.0,199172.0
218667.0,73462.0,87502.0
240087.0,73334.0,99516.0
230316.0,73411.0,86938.0
225651.0,73368.0,86997.0
224525.0,73347.0,86732.0
228903.0,73913.0,229943.0
211647.0,73443.0,99309.0
218139.0,73178.0,192884.0
229079.0,73036.0,86858.0
132211.0,73472.0,199578.0
218710.0,73476.0,74493.0
223200.0,73511.0,87214.0
233095.0,85530.0,86746.0
218752.0,86687.0,99375.0
212507.0,73393.0,175882.0
212043.0,73542.0,174819.0
224254.0,73299.0,87115.0
220222.0,85272.0,87103.0
234694.0,73265.0,86843.0
89072.0,76771.0,86811.0
234211.0,73692.0,86784.0
218405.0,85422.0,199221.0
227263.0,73272.0,87061.0
227851.0,73191.0,231048.0
228438.0,85262.0,86552.0
217739.0,73108.0,87930.0
228287.0,85332.0,168031.0
217940.0,85449.0,87714.0
228770.0,85432.0,86704.0
218876.0,73260.0,105547.0
212413.0,85797.0,231548.0
217901.0,73212.0,86804.0
224626.0,73537.0,87123.0
224325.0,85175.0,87000.0
224911.0,85289.0,148580.0
213978.0,73017.0,86782.0
218715.0,85145.0,193310.0
212495.0,73501.0,86972.0
219176.0,85475.0,105683.0
190558.0,72867.0,111921.0
227426.0,85273.0,231053.0
224320.0,73321.0,186175.0
225233.0,85193.0,154973.0
229502.0,85804.0,193181.0
224830.0,73236.0,187559.0
224943.0,85570.0,235089.0
218862.0,86015.0,124897.0
217776.0,73083.0,192812.0
221949.0,85404.0,229428.0
236228.0,73013.0,237506.0
212490.0,85370.0,86690.0
224575.0,72980.0,111108.0
218662.0,73162.0,87013.0
218359.0,85091.0,87676.0
235284.0,72954.0,86767.0
229959.0,74531.0,87472.0
226407.0,85760.0,199780.0
227544.0,73241.0,198715.0
226087.0,85490.0,169338.0
218791.0,72944.0,111884.0
150465.0,85603.0,149827.0
212535.0,73371.0,87247.0
225677.0,73415.0,205449.0
224441.0,85112.0,86570.0
212300.0,73202.0,205963.0
211914.0,73324.0,230114.0
218476.0,73419.0,207030.0
219237.0,85312.0,86723.0
219186.0,85150.0,199237.0
212624.0,73781.0,111487.0
219337.0,85788.0,86709.0
229063.0,73034.0,180215.0
225894.0,85509.0,211468.0
219121.0,85221.0,87215.0
228997.0,73069.0,143001.0
218528.0,85768.0,86805.0
227540.0,73434.0,87265.0
226651.0,73787.0,86866.0
212482.0,85141.0,87146.0
224690.0,73315.0,86508.0
224375.0,73276.0,87533.0
218214.0,73539.0,204778.0
225248.0,85442.0,86687.0
218851.0,85306.0,212687.0
218355.0,30058.0,87203.0
165716.0,85346.0,86940.0
223887.0,85049.0,87015.0
228370.0,73296.0,86571.0
225801.0,73317.0,87020.0
228747.0,85410.0,86635.0
224175.0,73337.0,87085.0
224514.0,73400.0,199324.0
239985.0,73325.0,117512.0
225689.0,72950.0,87149.0
215431.0,85226.0,87304.0
212089.0,73037.0,174134.0
217724.0,85239.0,86519.0
239977.0,85249.0,86927.0
213548.0,85454.0,86759.0
225054.0,73515.0,231947.0
218887.0,86472.0,86989.0
224736.0,85522.0,211414.0
212699.0,73738.0,86921.0
226639.0,85450.0,86823.0
121849.0,85554.0,130250.0
224320.0,73396.0,87058.0
217851.0,84970.0,199360.0
227826.0,73530.0,199459.0
228447.0,85142.0,192342.0
227690.0,72944.0,192694.0
218889.0,72966.0,86857.0
212334.0,85493.0,87192.0
225748.0,73063.0,200173.0
240461.0,85308.0,86722.0
218429.0,73327.0,174146.0
115534.0,85610.0,86545.0
218721.0,85042.0,87003.0
219288.0,85216.0,86765.0
156729.0,73135.0,86670.0
225268.0,85734.0,198738.0
219648.0,85409.0,199087.0
241800.0,85282.0,74622.0
212692.0,73157.0,86719.0
228496.0,73521.0,199075.0
225473.0,72985.0,192861.0
4753.0,85373.0,86880.0
4781.0,85410.0,231658.0
4721.0,73382.0,87082.0
4781.0,85799.0,86417.0
4785.0,73520.0,118655.0
4781.0,73570.0,86790.0
4781.0,73493.0,86675.0
4781.0,73327.0,86596.0
4717.0,73136.0,86535.0
4721.0,72918.0,87732.0
4721.0,85248.0,230248.0
4721.0,73528.0,168740.0
4781.0,85295.0,212068.0
4741.0,73571.0,86978.0
4721.0,73434.0,92602.0
4721.0,72980.0,175360.0
4753.0,85250.0,231477.0
4761.0,73347.0,86930.0
4761.0,85266.0,211057.0
4753.0,73418.0,86618.0
4717.0,73304.0,87033.0
4741.0,73060.0,86920.0
4721.0,85372.0,86934.0
4721.0,85222.0,86937.0
214334.0,75621.0,87253.0
4721.0,85640.0,199293.0
4761.0,73491.0,87102.0
4781.0,73468.0,168705.0
4665.0,85674.0,86838.0
4677.0,85506.0,230220.0
4781.0,85749.0,87540.0
4793.0,73133.0,86736.0
4721.0,85104.0,86834.0
4813.0,73257.0,87376.0
4689.0,85531.0,199298.0
223683.0,85076.0,86789.0
218201.0,73627.0,199765.0
212679.0,85537.0,155440.0
224671.0,73012.0,86736.0
213065.0,72952.0,230233.0
224656.0,85047.0,86983.0
224116.0,73591.0,87266.0
227906.0,85808.0,87130.0
227941.0,85154.0,86866.0
224596.0,73518.0,87063.0
224237.0,73152.0,87058.0
212561.0,73367.0,199526.0
239710.0,73356.0,86970.0
225511.0,85246.0,86905.0
157692.0,85261.0,86984.0
90726.0,73151.0,167491.0
89081.0,85386.0,199091.0
89206.0,73255.0,86932.0
89579.0,85532.0,86969.0
89117.0,73544.0,87045.0
89536.0,73334.0,87003.0
89820.0,85111.0,86428.0
89150.0,85422.0,149875.0
89424.0,73203.0,246193.0
89138.0,85272.0,244407.0
89462.0,73353.0,254785.0
89342.0,72998.0,252051.0
88924.0,73240.0,207820.0
89467.0,85463.0,163706.0
89178.0,73309.0,250508.0
89086.0,73575.0,251133.0
88964.0,85708.0,245049.0
88994.0,85206.0,250045.0
89386.0,73312.0,244859.0
88597.0,85356.0,248322.0
89154.0,73282.0,251559.0
88577.0,73805.0,250979.0
88645.0,85478.0,246295.0
89042.0,85326.0,144645.0
89330.0,73096.0,245303.0
92460.0,85372.0,255401.0
89255.0,73365.0,245580.0
89044.0,73384.0,251247.0
89558.0,72965.0,243767.0
88876.0,73227.0,244347.0
89026.0,73015.0,251307.0
88913.0,85160.0,246092.0
89158.0,73087.0,144641.0
89352.0,73328.0,250445.0
90698.0,85603.0,244830.0
89576.0,73439.0,245356.0
89211.0,85344.0,251977.0
89140.0,85632.0,251540.0
88975.0,73381.0,246046.0
89508.0,85304.0,245161.0
89633.0,73373.0,246746.0
89223.0,73300.0,251795.0
89069.0,73313.0,244702.0
89886.0,73317.0,245027.0
89454.0,73283.0,251563.0
89267.0,73238.0,232050.0
89444.0,85686.0,247190.0
89062.0,73333.0,246164.0
89731.0,73091.0,252265.0
89404.0,73083.0,245730.0
90591.0,85244.0,245247.0
89212.0,85394.0,244849.0
89937.0,73498.0,251230.0
89137.0,73373.0,244457.0
89284.0,85450.0,227742.0
89286.0,73230.0,251861.0
89292.0,85631.0,251398.0
88962.0,73055.0,245020.0
89453.0,73254.0,250696.0
89587.0,85624.0,225984.0
89102.0,73108.0,243961.0
89692.0,73126.0,244743.0
89222.0,73261.0,245191.0
91333.0,73098.0,252184.0
89279.0,73268.0,251411.0
90024.0,73328.0,244324.0
89595.0,245651.0,244381.0
89956.0,245748.0,244234.0
89038.0,246822.0,207837.0
88835.0,246458.0,245245.0
88705.0,246086.0,245624.0
92792.0,246288.0,203746.0
92098.0,245979.0,246805.0
9227.0,245948.0,226872.0
88991.0,246310.0,220400.0
89306.0,245772.0,246196.0
90490.0,246044.0,244895.0
89489.0,246187.0,244707.0
89519.0,245570.0,244421.0
89699.0,245951.0,245457.0
89267.0,246066.0,243362.0
89305.0,246614.0,251192.0
89677.0,229266.0,251022.0
88869.0,246159.0,250936.0
88731.0,245742.0,245204.0
89228.0,246002.0,218922.0
89090.0,223227.0,244504.0
89608.0,245477.0,244504.0
89333.0,246059.0,247322.0
89254.0,246043.0,244684.0
90258.0,245997.0,246386.0
89056.0,246265.0,137566.0
88810.0,246133.0,246641.0
89423.0,246212.0,251379.0
89173.0,245501.0,250930.0
91000.0,246619.0,245539.0
89290.0,245330.0,107000.0
89998.0,245542.0,244932.0
88585.0,245893.0,246163.0
89048.0,246081.0,228152.0
89010.0,245649.0,251363.0
89555.0,245761.0,244682.0
89036.0,245750.0,251511.0
89306.0,245890.0,250489.0
90278.0,227457.0,251181.0
90265.0,246850.0,245033.0
88750.0,245575.0,244443.0
89433.0,246175.0,244741.0
89052.0,246176.0,244828.0
89467.0,245727.0,245720.0
98205.0,229836.0,244473.0
89295.0,246030.0,251351.0
91046.0,245232.0,251975.0
89758.0,221796.0,244530.0
89426.0,245775.0,253085.0
90315.0,245830.0,106524.0
89110.0,246222.0,245429.0
89185.0,245476.0,243625.0
89566.0,245939.0,244212.0
89297.0,245944.0,244921.0
89335.0,245317.0,240499.0
90140.0,247003.0,245605.0
89614.0,223331.0,245364.0
89681.0,245529.0,244487.0
88927.0,246942.0,245539.0
89319.0,245938.0,251671.0
90452.0,246372.0,251779.0
88728.0,245892.0,245885.0
89671.0,245834.0,245819.0
89004.0,245801.0,244388.0
89088.0,247230.0,244352.0
89410.0,245777.0,244735.0
89276.0,245825.0,245318.0
89521.0,245546.0,250906.0
89398.0,245923.0,251384.0
90730.0,245964.0,244822.0
91994.0,245785.0,247041.0
89445.0,245180.0,244601.0
90469.0,246016.0,37203.0
89168.0,223547.0,251115.0
89263.0,246612.0,250806.0
89245.0,245301.0,245073.0
89261.0,245640.0,244355.0
90980.0,246135.0,245232.0
90248.0,233382.0,251599.0
89097.0,246665.0,247316.0
89360.0,245917.0,245376.0
90055.0,245639.0,219752.0
89692.0,246316.0,244873.0
89111.0,246266.0,251098.0
89057.0,246001.0,250809.0
89448.0,247106.0,244515.0
89968.0,245979.0,244198.0
89475.0,245835.0,250556.0
89090.0,245380.0,251240.0
89741.0,245643.0,250595.0
89309.0,246363.0,250436.0
88980.0,246075.0,251474.0
89177.0,246020.0,245447.0
89318.0,248372.0,219968.0
88903.0,246296.0,250945.0
89043.0,245564.0,251685.0
89062.0,246309.0,251106.0
89063.0,245395.0,222053.0
89192.0,245753.0,252434.0
89147.0,246948.0,251588.0
4685.0,246002.0,245851.0
89005.0,246904.0,221785.0
89401.0,246526.0,244917.0
89072.0,246288.0,244286.0
89316.0,247195.0,244221.0
100614.0,246125.0,251043.0
89489.0,48947.0,244243.0
89145.0,11528.0,244532.0
91021.0,245452.0,244129.0
90008.0,245866.0,245257.0
90331.0,245948.0,30694.0
89545.0,228134.0,246713.0
90888.0,245516.0,245005.0
91565.0,245447.0,245102.0
89778.0,246152.0,244676.0
90545.0,245423.0,251210.0
89089.0,245324.0,212732.0
89533.0,246029.0,251648.0
89156.0,248729.0,202639.0
89141.0,246526.0,245439.0
89327.0,246023.0,246192.0
90536.0,246416.0,251265.0
88663.0,245103.0,244795.0
89428.0,245674.0,226682.0
89182.0,246098.0,245160.0
89201.0,245698.0,245173.0
90703.0,246614.0,250929.0
187867.0,245960.0,244477.0
90757.0,246642.0,244755.0
90293.0,228789.0,245074.0
90720.0,245557.0,244996.0
89021.0,222346.0,244507.0
89794.0,246102.0,245003.0
88954.0,245968.0,247782.0
88989.0,246170.0,245573.0
4721.0,246110.0,249903.0
4687.0,245054.0,244905.0
85063.0,246301.0,182249.0
5078.0,247142.0,244782.0
4781.0,245930.0,244524.0
4677.0,245921.0,244647.0
4717.0,247522.0,244155.0
4781.0,245944.0,244828.0
4721.0,245294.0,251514.0
4721.0,246237.0,244996.0
4721.0,246186.0,251488.0
4721.0,246573.0,244647.0
4785.0,250267.0,250734.0
4721.0,245210.0,251141.0
5111.0,246572.0,250257.0
89180.0,245680.0,243986.0
89529.0,246355.0,251347.0
89616.0,245898.0,250797.0
90717.0,224044.0,251037.0
88936.0,245864.0,87595.0
211966.0,245990.0,87656.0
91752.0,245771.0,87689.0
145475.0,245429.0,232388.0
89146.0,246072.0,87338.0
90230.0,247763.0,87066.0
89442.0,246559.0,144679.0
91410.0,246106.0,86764.0
91021.0,246658.0,87338.0
90987.0,245378.0,220269.0
212027.0,245480.0,87437.0
91335.0,246040.0,87645.0
91421.0,222683.0,86930.0
91683.0,246025.0,87560.0
4633.0,245737.0,87508.0
4685.0,247353.0,87831.0
90697.0,245266.0,232483.0
89152.0,245578.0,86948.0
127283.0,245430.0,168751.0
92738.0,245913.0,659.0
89213.0,246066.0,11417.0
95385.0,246532.0,143534.0
91968.0,246159.0,87794.0
91000.0,245363.0,200326.0
89891.0,244943.0,232294.0
90737.0,246468.0,157175.0
108299.0,247330.0,87160.0
88954.0,222012.0,87503.0
90487.0,246250.0,194140.0
90818.0,246277.0,87309.0
9291.0,245668.0,150759.0
92286.0,247058.0,87869.0
89883.0,247303.0,87147.0
91454.0,245698.0,87434.0
211830.0,245510.0,171296.0
214091.0,246525.0,232963.0
89661.0,246405.0,87294.0
91725.0,245857.0,87730.0
214081.0,246042.0,87484.0
89879.0,246183.0,87460.0
151028.0,245217.0,86973.0
89982.0,245624.0,87087.0
213371.0,246638.0,87055.0
89219.0,245714.0,225405.0
88710.0,245862.0,87009.0
90526.0,246873.0,195463.0
212298.0,246538.0,170601.0
90583.0,245447.0,86959.0
88976.0,245889.0,87039.0
92524.0,246507.0,87303.0
96051.0,246679.0,87366.0
89465.0,246250.0,87185.0
90820.0,227638.0,164508.0
92383.0,246666.0,87072.0
89258.0,246692.0,144455.0
212378.0,245854.0,87525.0
91495.0,246971.0,86948.0
89211.0,246297.0,212518.0
91085.0,72605.0,207445.0
90248.0,85109.0,87103.0
107446.0,213769.0,87434.0
90832.0,97273.0,87562.0
89406.0,73364.0,87275.0
89817.0,72859.0,87435.0
90509.0,222771.0,86956.0
157370.0,84734.0,150572.0
89170.0,72589.0,86890.0
212499.0,214199.0,87257.0
90633.0,116572.0,151024.0
93168.0,73319.0,199987.0
194530.0,85395.0,188101.0
90494.0,110478.0,86821.0
91174.0,140538.0,87234.0
162734.0,72574.0,87730.0
91209.0,214060.0,87735.0
90417.0,214048.0,87877.0
89362.0,109136.0,87950.0
89612.0,72462.0,87439.0
92747.0,221020.0,200679.0
89242.0,73543.0,88562.0
92172.0,220437.0,87559.0
157529.0,72858.0,189383.0
90317.0,177977.0,195093.0
89305.0,195870.0,87199.0
89603.0,78839.0,168751.0
88951.0,78140.0,87039.0
90933.0,78346.0,87552.0
90534.0,97605.0,87444.0
89466.0,72621.0,86979.0
158589.0,153426.0,232748.0
90592.0,85419.0,86727.0
88948.0,79155.0,87900.0
90449.0,72743.0,88056.0
91035.0,73388.0,169107.0
91307.0,85546.0,162926.0
213390.0,86721.0,87237.0
108534.0,116237.0,87284.0
89328.0,122724.0,87139.0
212724.0,91477.0,87269.0
127846.0,72869.0,200136.0
90770.0,72273.0,88527.0
92220.0,213940.0,187495.0
89326.0,72817.0,193854.0
89790.0,78870.0,150694.0
212360.0,215004.0,150579.0
212698.0,72872.0,4265.0
92254.0,214238.0,11438.0
91116.0,78757.0,87037.0
213757.0,214068.0,151479.0
90494.0,72531.0,87069.0
90162.0,134050.0,169482.0
90962.0,189987.0,162327.0
89415.0,84666.0,231842.0
89678.0,222449.0,87424.0
89286.0,73053.0,175135.0
88777.0,208376.0,87410.0
214204.0,84867.0,176177.0
89212.0,78791.0,231661.0
91943.0,73633.0,87304.0
90131.0,122603.0,87444.0
90575.0,122042.0,232519.0
8165.0,128228.0,87003.0
90021.0,208739.0,87809.0
89666.0,72696.0,87047.0
89679.0,85605.0,87827.0
91638.0,214911.0,87902.0
89628.0,72879.0,87226.0
91794.0,141459.0,232006.0
90971.0,215029.0,88360.0
89375.0,72607.0,231605.0
128449.0,72597.0,169079.0
89503.0,85938.0,231514.0
89956.0,189877.0,162671.0
91098.0,72881.0,87249.0
89513.0,159872.0,87237.0
90888.0,220131.0,88103.0
4813.0,213863.0,87284.0
4793.0,171810.0,232926.0
4753.0,85535.0,87689.0
85075.0,73292.0,174336.0
4753.0,110133.0,87011.0
4781.0,214444.0,87421.0
4753.0,85662.0,87022.0
4813.0,86585.0,200513.0
4781.0,103793.0,168959.0
4645.0,85951.0,194369.0
4753.0,221191.0,231368.0
4781.0,78797.0,87924.0
4781.0,73188.0,68613.0
4813.0,97211.0,759.0
89552.0,85542.0,23949.0
91351.0,85694.0,759.0
89384.0,183839.0,4265.0
175932.0,214060.0,87002.0
89402.0,87364.0,145535.0
91866.0,91610.0,87659.0
89094.0,91041.0,87832.0
212811.0,189926.0,87894.0
89351.0,208071.0,125711.0
89530.0,190110.0,163081.0
89097.0,79209.0,138734.0
89144.0,176944.0,87095.0
89404.0,73199.0,88127.0
91511.0,214526.0,169543.0
157829.0,97235.0,87912.0
91314.0,73437.0,87762.0
91694.0,72712.0,87260.0
90437.0,85194.0,87430.0
90310.0,214334.0,150122.0
90879.0,214159.0,87595.0
89645.0,72572.0,87043.0
91475.0,140031.0,87045.0
89136.0,85623.0,243455.0
90496.0,86770.0,87639.0
89193.0,85217.0,87559.0
88964.0,215201.0,87702.0
91003.0,85753.0,100263.0
211982.0,214476.0,87895.0
92666.0,220443.0,219177.0
89667.0,84970.0,88058.0
139473.0,214788.0,8258.0
89575.0,72888.0,224962.0
91270.0,214629.0,5726.0
92134.0,85285.0,232345.0
212730.0,85001.0,87921.0
89375.0,85750.0,87969.0
89739.0,171757.0,87669.0
213001.0,85394.0,89642.0
90754.0,72882.0,87503.0
90642.0,72888.0,87847.0
89208.0,220489.0,199976.0
90143.0,85445.0,87177.0
91409.0,108943.0,87613.0
108752.0,178341.0,87227.0
7993.0,220366.0,87940.0
92258.0,72450.0,87941.0
90423.0,73176.0,87283.0
89284.0,190034.0,87212.0
212743.0,159269.0,87348.0
89060.0,79009.0,87249.0
90071.0,72788.0,87505.0
90450.0,85350.0,87678.0
90114.0,214482.0,87402.0
